state,year,Y_it_lag2,W_it_lag2,Z_t_lag2
IL,2003,0.07763610298853152,8.011063447538513e-05,1.8900145710673346e-06
IL,2004,0.11532110475088952,0.0003457999934550414,1.829975469407581e-06
IL,2005,0.08992589997082945,0.0005715318644119998,1.7457415580629926e-06
IL,2006,-0.0083010213866066,0.0007960366494125178,2.4555553184125742e-06
IL,2007,0.030274544984844276,0.0021719194967036314,1.8406041414973637e-05
IL,2008,0.05156552234346723,0.008766499680622944,5.139124422038505e-05
IL,2009,-0.03219042720344856,0.008495646821624792,0.00024099446450577295
IL,2010,0.016231559335922796,0.008658315970580739,0.0004068367132143269
IL,2011,0.03627523774859487,0.014948014807177421,0.00031470024281037907
IL,2012,-0.09610708821760294,0.013901104030488009,0.00026956503923092156
IL,2013,0.02759955291629268,0.01325325610349227,4.715672413977106e-05
IL,2014,0.09747125606530371,0.008071936203646385,-0.00016116398061519785
IL,2015,-0.13408827308339522,0.0055990124009702635,-0.00018808109191907233
IL,2016,-0.2520945470453766,0.005888575157939255,-0.00013396138640608415
IL,2017,-0.1718158266314287,0.008928944274149699,-7.843730143160751e-06
IL,2018,-0.015441754858292356,0.005809315575138845,3.418078256755588e-05
IL,2019,-0.15047671316723932,0.007964462757872017,8.86364137144398e-05
IL,2020,-0.49132053328216774,0.010654640846070897,8.326670584881558e-05
IL,2021,-0.05039678623349886,0.01671953758816731,0.00018430842199191306
IL,2022,0.3757467666268708,0.033547709057208365,0.00018759986856781277
IN,1994,,,
IN,1995,,,
IN,1996,0.008410652818415798,0.0,1.2350360798637452e-05
IN,1997,0.035455968647307046,0.0,2.6178869679525138e-06
IN,1998,0.06335328576600308,0.0,2.477356420395867e-06
IN,1999,0.04746436975389656,0.0,2.331667454090195e-06
IN,2000,0.08093033553624807,0.0,2.2068194195805615e-06
IN,2001,0.026510441905635673,0.0,2.0765905249275634e-06
IN,2002,-0.019588527792019583,0.0,1.95103830356439e-06
IN,2003,0.046290639587769356,0.0,1.8900145710673346e-06
IN,2004,0.07962186534976645,0.0,1.829975469407581e-06
IN,2005,0.08129336418398037,0.0,1.7457415580629926e-06
IN,2006,0.03913639721287332,0.0,2.4555553184125742e-06
IN,2007,-0.007943193064316567,0.0,1.8406041414973637e-05
IN,2008,-0.0010435856909882801,0.0019836185631199117,5.139124422038505e-05
IN,2009,-0.08426053948628276,0.011654977525697387,0.00024099446450577295
IN,2010,-0.028641060915185257,0.022741905919933,0.0004068367132143269
IN,2011,0.010241005569256778,0.01771962061942029,0.00031470024281037907
IN,2012,-0.15101948954652133,0.005485714537309635,0.00026956503923092156
IN,2013,-0.048739952950500154,0.006804609866074212,4.715672413977106e-05
IN,2014,0.10421403615707803,0.0042533618329922765,-0.00016116398061519785
IN,2015,-0.10908065090429542,0.013576704042532901,-0.00018808109191907233
IN,2016,-0.17005017758817242,0.018620144242981227,-0.00013396138640608415
IN,2017,-0.05206344889876302,0.006401222261634386,-7.843730143160751e-06
IN,2018,0.04944325946875949,-0.00033536678030309436,3.418078256755588e-05
IN,2019,-0.11840630779971661,0.015429231593753385,8.86364137144398e-05
IN,2020,-0.3335995592949077,0.025583728261607167,8.326670584881558e-05
IN,2021,-0.03694958528402115,0.023209139983463637,0.00018430842199191306
IN,2022,0.24590362674258692,0.03935501667566272,0.00018759986856781277
KS,1994,,,
KS,1995,,,
KS,1996,0.08790873321107284,0.0,1.2350360798637452e-05
KS,1997,0.05015320693287517,0.0,2.6178869679525138e-06
KS,1998,-0.06625644630570449,0.0,2.477356420395867e-06
KS,1999,0.07200915061697,0.0,2.331667454090195e-06
KS,2000,0.15611968849995783,0.0,2.2068194195805615e-06
KS,2001,0.07947112092190167,0.0007961825051773804,2.0765905249275634e-06
KS,2002,0.10176229805290049,0.00852333735217855,1.95103830356439e-06
KS,2003,0.1292662848029833,0.00604671802856814,1.8900145710673346e-06
KS,2004,0.016006210162133883,-0.0017324057863188228,1.829975469407581e-06
KS,2005,0.007276792203224858,0.0017687123971075577,1.7457415580629926e-06
KS,2006,-0.040309168043979327,0.013353288003180981,2.4555553184125742e-06
KS,2007,0.037778144872850916,0.011523934863079038,1.8406041414973637e-05
KS,2008,0.027547838588861673,0.0126251523072318,5.139124422038505e-05
KS,2009,-0.06174808316882796,0.02884148661173077,0.00024099446450577295
KS,2010,0.01904829867218183,0.027688419530932186,0.0004068367132143269
KS,2011,0.0009160273157657883,0.02143646252719812,0.00031470024281037907
KS,2012,-0.13411800811402053,0.037872832256574424,0.00026956503923092156
KS,2013,-0.009834718357561556,0.08809679207583919,4.715672413977106e-05
KS,2014,0.06618845453113753,0.08216107133214964,-0.00016116398061519785
KS,2015,-0.1561473957040942,0.03841802393693782,-0.00018808109191907233
KS,2016,-0.14200864131102087,0.06576358731098987,-0.00013396138640608415
KS,2017,-0.19070658472733104,0.10115429070456018,-7.843730143160751e-06
KS,2018,-0.11194758291756912,0.06275807203018731,3.418078256755588e-05
KS,2019,-0.09248474528071071,-0.0038677413435446012,8.86364137144398e-05
KS,2020,-0.08382167142930808,-0.0023296754083076375,8.326670584881558e-05
KS,2021,0.16212900934570307,0.05742866402116042,0.00018430842199191306
KS,2022,0.3307184509508909,0.09891377792592108,0.00018759986856781277
KY,1994,,,
KY,1995,,,
KY,1996,0.036725325458289326,0.0,1.2350360798637452e-05
KY,1997,0.04116728501179967,0.0,2.6178869679525138e-06
KY,1998,0.03717124824254636,0.0,2.477356420395867e-06
KY,1999,0.035632252579424595,0.0,2.331667454090195e-06
KY,2000,0.05328411213819617,0.0,2.2068194195805615e-06
KY,2001,0.04365273727446706,0.0,2.0765905249275634e-06
KY,2002,0.0029420844770466914,0.0002464732267240998,1.95103830356439e-06
KY,2003,-0.016280559522018123,0.00016036045975577595,1.8900145710673346e-06
KY,2004,0.04002809807563512,-7.162928649934889e-05,1.829975469407581e-06
KY,2005,0.08239305000175534,-2.508747134150042e-05,1.7457415580629926e-06
KY,2006,0.08225041597519755,-0.00015085267483253684,2.4555553184125742e-06
KY,2007,0.02416153713161684,0.0002552721765663553,1.8406041414973637e-05
KY,2008,0.0022256742748290037,0.0006360369577156916,5.139124422038505e-05
KY,2009,-0.04253838101819696,0.0010258418177649068,0.00024099446450577295
KY,2010,0.039959583039793856,0.00019190689317960416,0.0004068367132143269
KY,2011,0.1052640612208684,-0.0014431036484737884,0.00031470024281037907
KY,2012,-0.06887385305950477,0.002099180598048753,0.00026956503923092156
KY,2013,-0.028376310419438333,0.0007094859221097887,4.715672413977106e-05
KY,2014,0.05932130928025803,-0.003040961440272341,-0.00016116398061519785
KY,2015,-0.09527409459334901,-0.0007494449352775501,-0.00018808109191907233
KY,2016,-0.11947219039585733,0.0001826543695088613,-0.00013396138640608415
KY,2017,-0.17332935701540997,0.005979367994941076,-7.843730143160751e-06
KY,2018,-0.11425547546427328,0.004101494753750717,3.418078256755588e-05
KY,2019,-0.10059451608108638,0.02774488077952386,8.86364137144398e-05
KY,2020,-0.2258279239433163,0.02758830928046991,8.326670584881558e-05
KY,2021,0.018978143655234092,0.008608513771219328,0.00018430842199191306
KY,2022,0.25018716639197436,0.024298173254131923,0.00018759986856781277
LA,1994,,,
LA,1995,,,
LA,1996,-0.09594024071239904,0.00021434046613387657,1.2350360798637452e-05
LA,1997,0.0166887266215916,6.780215676307102e-05,2.6178869679525138e-06
LA,1998,0.1380077610512549,-0.00019971204042701552,2.477356420395867e-06
LA,1999,0.04962601769715569,-6.506902024858568e-05,2.331667454090195e-06
LA,2000,0.08954408058445917,0.0,2.2068194195805615e-06
LA,2001,0.03407150576199225,0.0,2.0765905249275634e-06
LA,2002,0.02869305848607162,0.0,1.95103830356439e-06
LA,2003,0.08642252388475669,0.0,1.8900145710673346e-06
LA,2004,0.08029500458580685,0.0,1.829975469407581e-06
LA,2005,0.11764966054648962,0.0,1.7457415580629926e-06
LA,2006,-0.00967233201776363,0.0,2.4555553184125742e-06
LA,2007,-0.07652404547435854,0.0029701511157206747,1.8406041414973637e-05
LA,2008,0.03451050174693204,0.004234797497034673,5.139124422038505e-05
LA,2009,0.03366871708898156,0.002959761838108193,0.00024099446450577295
LA,2010,0.07554794359255546,0.0009554807378569752,0.0004068367132143269
LA,2011,0.1595677155440942,-0.0006176487248026856,0.00031470024281037907
LA,2012,4.8208082588985235e-05,0.0019971236115450906,0.00026956503923092156
LA,2013,-0.10378933246078148,0.004433604122060689,4.715672413977106e-05
LA,2014,-0.0911590512301359,0.0075240420802543916,-0.00016116398061519785
LA,2015,-0.08473597325945459,0.003623159204223035,-0.00018808109191907233
LA,2016,-0.1393445171690466,0.0027001629517223883,-0.00013396138640608415
LA,2017,-0.1757304942732345,0.0223503792173639,-7.843730143160751e-06
LA,2018,-0.0626409572502542,0.01425313387129965,3.418078256755588e-05
LA,2019,-0.16937190311345063,0.042368038440379445,8.86364137144398e-05
LA,2020,-0.35772478012947406,0.05432337769701644,8.326670584881558e-05
LA,2021,0.02182910657661008,0.02209562296827632,0.00018430842199191306
LA,2022,0.3084014835469029,0.03570091351872327,0.00018759986856781277
MA,1994,,,
MA,1995,,,
MA,1996,0.02000343483118705,8.912686127446976e-07,1.2350360798637452e-05
MA,1997,0.16773606884159253,-9.908823665517007e-05,2.6178869679525138e-06
MA,1998,0.11986662079837007,-0.00011867287353522718,2.477356420395867e-06
MA,1999,-0.0750898911103004,0.00014734868741417376,2.331667454090195e-06
MA,2000,-0.07131303389831167,0.0003045300704120443,2.2068194195805615e-06
MA,2001,-0.03945713484972213,0.00025150870337911304,2.0765905249275634e-06
MA,2002,0.10308686288138436,0.00029773412365651663,1.95103830356439e-06
MA,2003,0.17396255017632534,5.545120888116294e-05,1.8900145710673346e-06
MA,2004,0.04454250823171435,6.135526657573613e-05,1.829975469407581e-06
MA,2005,0.0653933519593286,0.0002906078940038209,1.7457415580629926e-06
MA,2006,0.02781621769619047,0.000624424889576278,2.4555553184125742e-06
MA,2007,0.02357699412849712,0.000712822485491244,1.8406041414973637e-05
MA,2008,-0.055465239702854774,0.0012064571840372464,5.139124422038505e-05
MA,2009,-0.23322323792559363,0.0020715401743006292,0.00024099446450577295
MA,2010,-0.07019672773948749,0.0021300923092287248,0.0004068367132143269
MA,2011,-0.29966975705651544,0.003387284967843372,0.00031470024281037907
MA,2012,-0.5400716591813159,0.006783173306239813,0.00026956503923092156
MA,2013,-0.07570607389317452,0.010132349596565626,4.715672413977106e-05
MA,2014,-0.07033918595275024,0.009636177323126004,-0.00016116398061519785
MA,2015,-0.18533884636200915,0.006609880479721624,-0.00018808109191907233
MA,2016,-0.01970097598787479,0.007374384429627278,-0.00013396138640608415
MA,2017,-0.1320465967419744,0.010059916363906246,-7.843730143160751e-06
MA,2018,-0.4993838916715778,0.013280858719449999,3.418078256755588e-05
MA,2019,-0.5902413516905223,-0.005340056027785369,8.86364137144398e-05
MA,2020,-0.2565092145778505,-0.01141918800052557,8.326670584881558e-05
MA,2021,-0.008216015628637496,0.002638036550642739,0.00018430842199191306
MA,2022,0.005193580046893409,0.005605634938432329,0.00018759986856781277
MD,1994,,,
MD,1995,,,
MD,1996,0.03190807304540755,-5.161298414639843e-07,1.2350360798637452e-05
MD,1997,-7.936773107530826e-05,-9.910270361804486e-06,2.6178869679525138e-06
MD,1998,0.07046164127739996,-8.718267686267997e-05,2.477356420395867e-06
MD,1999,0.0893914098229267,3.353280260997482e-05,2.331667454090195e-06
MD,2000,0.016498719901500536,0.0002000529551399773,2.2068194195805615e-06
MD,2001,-0.007463954917287907,0.00024629128919557676,2.0765905249275634e-06
MD,2002,0.03544462526010328,0.0007338222168684916,1.95103830356439e-06
MD,2003,0.08300671942056415,0.0006260209251047747,1.8900145710673346e-06
MD,2004,0.03380658410582438,9.043982552388514e-05,1.829975469407581e-06
MD,2005,0.03875932470347543,0.0002942403546846222,1.7457415580629926e-06
MD,2006,0.008874973125608143,0.0007157329232690459,2.4555553184125742e-06
MD,2007,-0.020385061747480115,0.0009358588617842281,1.8406041414973637e-05
MD,2008,-0.05102673198692376,0.002132076335373861,5.139124422038505e-05
MD,2009,-0.17319655188858096,0.0036362418302731425,0.00024099446450577295
MD,2010,-0.07762342688022095,0.004446692314696002,0.0004068367132143269
MD,2011,-0.07272885753790437,0.007866716999421429,0.00031470024281037907
MD,2012,-0.2859526903234002,0.009339907395338727,0.00026956503923092156
MD,2013,-0.19779107441586863,0.008510082416706796,4.715672413977106e-05
MD,2014,0.08116701977869134,0.0055065474566802245,-0.00016116398061519785
MD,2015,-0.03914605258619819,0.005262507558779319,-0.00018808109191907233
MD,2016,-0.07474765942857697,0.010184354617284062,-0.00013396138640608415
MD,2017,-0.3647449635368303,0.012267974071350185,-7.843730143160751e-06
MD,2018,-0.17135767550593783,0.0026534520908238265,3.418078256755588e-05
MD,2019,-0.14449214038201408,-0.008539386307473201,8.86364137144398e-05
MD,2020,-0.6672257464065239,-0.008127585773190532,8.326670584881558e-05
MD,2021,-0.02408657584559437,0.005726553571139496,0.00018430842199191306
MD,2022,0.2552272874276258,0.017321519154824654,0.00018759986856781277
ME,1994,,,
ME,1995,,,
ME,1996,-0.2462371369963775,0.0,1.2350360798637452e-05
ME,1997,0.23026252664873548,0.0,2.6178869679525138e-06
ME,1998,0.3601120183520473,0.0,2.477356420395867e-06
ME,1999,0.46745128887405896,0.0,2.331667454090195e-06
ME,2000,0.5496050473221252,0.0,2.2068194195805615e-06
ME,2001,0.6723196645368654,0.0,2.0765905249275634e-06
ME,2002,0.7271506620114239,0.0,1.95103830356439e-06
ME,2003,-0.022926437799343446,0.0,1.8900145710673346e-06
ME,2004,-0.1703686758331986,0.0,1.829975469407581e-06
ME,2005,-0.12439345352304354,0.0,1.7457415580629926e-06
ME,2006,-0.3672384393128807,0.0,2.4555553184125742e-06
ME,2007,-0.27538179209343316,0.004426886835149155,1.8406041414973637e-05
ME,2008,-0.054075959258550466,0.006300240739230344,5.139124422038505e-05
ME,2009,-0.12212285892413743,0.0089367428142567,0.00024099446450577295
ME,2010,-0.02066837502017793,0.016533695345829182,0.0004068367132143269
ME,2011,-0.08903555117449091,0.020066671676725715,0.00031470024281037907
ME,2012,-0.35026528350810415,0.02432954748730838,0.00026956503923092156
ME,2013,-0.358150167636478,0.017154569709338895,4.715672413977106e-05
ME,2014,-0.016747320894093365,0.008934967044537584,-0.00016116398061519785
ME,2015,0.1293170121895577,0.018169416842881845,-0.00018808109191907233
ME,2016,-0.018214014990724836,0.026019707604170363,-0.00013396138640608415
ME,2017,-0.25233871709540967,0.0506795555745002,-7.843730143160751e-06
ME,2018,-0.2851636486559215,0.05462928765111523,3.418078256755588e-05
ME,2019,-0.25042390272327153,-0.09625472761898227,8.86364137144398e-05
ME,2020,-0.2941330894493245,-0.10121456249710362,8.326670584881558e-05
ME,2021,0.4504361074273582,0.0023419158890299564,0.00018430842199191306
ME,2022,0.5864849954391685,0.005012149075615,0.00018759986856781277
MI,1994,,,
MI,1995,,,
MI,1996,-0.019550529732247135,0.0,1.2350360798637452e-05
MI,1997,-0.0019200990611389912,1.5206309673215568e-05,2.6178869679525138e-06
MI,1998,0.06769920430456366,0.00022086375314560403,2.477356420395867e-06
MI,1999,0.05385660060447339,0.00030232160272268587,2.331667454090195e-06
MI,2000,-0.04029341026809785,0.00014357884515622793,2.2068194195805615e-06
MI,2001,-0.01392665213501143,-0.00018743696614501436,2.0765905249275634e-06
MI,2002,0.0021896028224972497,-0.00022332085021363015,1.95103830356439e-06
MI,2003,0.012208777797464876,0.0005828139213307143,1.8900145710673346e-06
MI,2004,0.08070368476417666,0.0001684524466032095,1.829975469407581e-06
MI,2005,0.11111412117668529,-0.00033930653150519624,1.7457415580629926e-06
MI,2006,0.006020458606811552,0.000744556155255782,2.4555553184125742e-06
MI,2007,-0.005891796840272079,-3.743251039341571e-05,1.8406041414973637e-05
MI,2008,0.017430077111967535,0.0008941719939172503,5.139124422038505e-05
MI,2009,-0.04142622394127127,0.0038384193944276017,0.00024099446450577295
MI,2010,0.0068518567858602,0.0029749409552082824,0.0004068367132143269
MI,2011,-0.04771075587860629,0.0027256210284356238,0.00031470024281037907
MI,2012,-0.12890412466310508,0.01236004938490954,0.00026956503923092156
MI,2013,0.003080319503777851,0.033389704197054976,4.715672413977106e-05
MI,2014,0.011114461261172437,0.0371782188942575,-0.00016116398061519785
MI,2015,0.005457087511926417,0.02167304873887632,-0.00018808109191907233
MI,2016,-0.08198626824103172,0.008302903950497476,-0.00013396138640608415
MI,2017,-0.13838386859290797,0.00756330863126393,-7.843730143160751e-06
MI,2018,0.035905342948654884,0.009919517968167082,3.418078256755588e-05
MI,2019,-0.07021225377415607,0.032424096855760635,8.86364137144398e-05
MI,2020,-0.23466207137855744,0.04329289699688506,8.326670584881558e-05
MI,2021,0.02882218985519902,0.03522255296481154,0.00018430842199191306
MI,2022,0.3163492121520335,0.056502477987535146,0.00018759986856781277
MN,1994,,,
MN,1995,,,
MN,1996,0.011959764474271495,0.00016684359533424706,1.2350360798637452e-05
MN,1997,-0.0017536462347447213,-5.770941409251872e-06,2.6178869679525138e-06
MN,1998,0.030844674754892942,0.0011608351110950798,2.477356420395867e-06
MN,1999,-0.014105481164620848,0.005274254511493135,2.331667454090195e-06
MN,2000,0.04236088918336289,0.0069295609942560165,2.2068194195805615e-06
MN,2001,0.08551340452960243,0.004907874147641681,2.0765905249275634e-06
MN,2002,0.038835153661402444,0.0023455439954052516,1.95103830356439e-06
MN,2003,0.15325916053276245,0.0013116094361023246,1.8900145710673346e-06
MN,2004,0.09437350933489519,-0.0007358977016488386,1.829975469407581e-06
MN,2005,0.0048729886846032855,0.006498315566771879,1.7457415580629926e-06
MN,2006,-0.0023562161450616514,0.013539261825079944,2.4555553184125742e-06
MN,2007,-0.04062547496858837,0.011400475224183589,1.8406041414973637e-05
MN,2008,-0.0413936112308777,0.024136828484212457,5.139124422038505e-05
MN,2009,-0.08613229598813721,0.02454924267674315,0.00024099446450577295
MN,2010,-0.07629514457858022,0.00552763514760908,0.0004068367132143269
MN,2011,-0.014900386016767797,0.019909173450521712,0.00031470024281037907
MN,2012,-0.1523446650256668,0.035884119877014356,0.00026956503923092156
MN,2013,-0.08923675546408916,0.01785548324806473,4.715672413977106e-05
MN,2014,0.21679281453157095,0.014878272669279944,-0.00016116398061519785
MN,2015,0.0757378778520641,0.01183897877611906,-0.00018808109191907233
MN,2016,-0.061736759127974494,-0.00018514004420599556,-0.00013396138640608415
MN,2017,-0.04614897175671917,0.02124899361524363,-7.843730143160751e-06
MN,2018,-0.015409767093604643,0.023205601613911504,3.418078256755588e-05
MN,2019,-0.17300946911370563,-0.021805902843025114,8.86364137144398e-05
MN,2020,-0.3317142847086405,-0.009598193301758092,8.326670584881558e-05
MN,2021,-0.0378922506531536,0.0323526810159905,0.00018430842199191306
MN,2022,0.2275345193958298,0.05166571314766056,0.00018759986856781277
MO,1994,,,
MO,1995,,,
MO,1996,0.1355128273363606,-3.71303938520141e-05,1.2350360798637452e-05
MO,1997,0.0866868162557175,-8.351341448380493e-05,2.6178869679525138e-06
MO,1998,0.10871097636004912,-0.00011521677593250075,2.477356420395867e-06
MO,1999,0.042682792829481286,9.274574316992337e-05,2.331667454090195e-06
MO,2000,0.0030479882217289145,0.0001943118257741206,2.2068194195805615e-06
MO,2001,0.07058256614231961,-7.558414485574486e-05,2.0765905249275634e-06
MO,2002,0.08637821634774312,-3.5064556002609095e-05,1.95103830356439e-06
MO,2003,0.14136638786530575,-8.842524328949624e-05,1.8900145710673346e-06
MO,2004,0.14314632080406486,-0.00020045882036401306,1.829975469407581e-06
MO,2005,0.08752757327057914,0.0,1.7457415580629926e-06
MO,2006,0.04275885300820281,0.0,2.4555553184125742e-06
MO,2007,-0.045075238483823554,0.00030389493428535007,1.8406041414973637e-05
MO,2008,-0.040553682134306435,0.005044431338658505,5.139124422038505e-05
MO,2009,-0.012926447413716957,0.01117047422150371,0.00024099446450577295
MO,2010,0.06421943868046931,0.017514343620899986,0.0004068367132143269
MO,2011,0.11709109410161478,0.01622534103202605,0.00031470024281037907
MO,2012,-0.029652848589252656,0.0063922681276073505,0.00026956503923092156
MO,2013,0.015846801265227306,0.0005021832426890107,4.715672413977106e-05
MO,2014,0.06317222033986436,0.0008958313389861712,-0.00016116398061519785
MO,2015,-0.11240462035189669,0.0026980106406021007,-0.00018808109191907233
MO,2016,-0.10610280807783212,0.007190541436731672,-0.00013396138640608415
MO,2017,0.055791450164961454,0.018933025891448768,-7.843730143160751e-06
MO,2018,0.02866651101588147,0.04067539524407387,3.418078256755588e-05
MO,2019,-0.1979141075896509,0.14105254181431454,8.86364137144398e-05
MO,2020,-0.11565105392256214,0.12296729297618658,8.326670584881558e-05
MO,2021,0.1099104082277984,0.05684249182680508,0.00018430842199191306
MO,2022,0.2030772312756497,0.08552672615175645,0.00018759986856781277
MS,1994,,,
MS,1995,,,
MS,1996,0.24216519012622584,-2.5153140439226927e-05,1.2350360798637452e-05
MS,1997,0.2007404672773414,-0.00011974137194004128,2.6178869679525138e-06
MS,1998,0.06074885522350071,-7.250089265449508e-05,2.477356420395867e-06
MS,1999,0.10616147548037258,0.0003172403236105178,2.331667454090195e-06
MS,2000,0.1453675533643306,0.00033466129881852894,2.2068194195805615e-06
MS,2001,0.41248521143220973,-0.0007580215188995261,2.0765905249275634e-06
MS,2002,0.15224530950214454,2.4957137819908702e-05,1.95103830356439e-06
MS,2003,-0.1229772133204472,0.0012140192041511634,1.8900145710673346e-06
MS,2004,0.15844885881424275,0.00030098000109207094,1.829975469407581e-06
MS,2005,0.09146059180738764,-0.00016280885046345502,1.7457415580629926e-06
MS,2006,0.06495748763423048,0.0003628163670703372,2.4555553184125742e-06
MS,2007,0.09191019980621107,0.0001892581931702038,1.8406041414973637e-05
MS,2008,-0.016755587530360216,0.0010290315949122366,5.139124422038505e-05
MS,2009,-0.16957127790845483,0.0005436924284024222,0.00024099446450577295
MS,2010,0.009219752830290417,-0.0020116734895352876,0.0004068367132143269
MS,2011,-0.05831067464199613,0.0013226234066690823,0.00031470024281037907
MS,2012,-0.22268234918739171,-0.0003920176093118031,0.00026956503923092156
MS,2013,-0.02923816700316273,-0.0012810865550687996,4.715672413977106e-05
MS,2014,0.13409939512143687,0.0,-0.00016116398061519785
MS,2015,0.0515560840567062,-0.0016177504169165363,-0.00018808109191907233
MS,2016,-0.037822882551595605,0.0,-0.00013396138640608415
MS,2017,-0.06185152087175183,0.0023325336365863417,-7.843730143160751e-06
MS,2018,-0.010858825752460888,0.008653168057787947,3.418078256755588e-05
MS,2019,0.01399934025429328,0.05599824390430187,8.86364137144398e-05
MS,2020,0.02298429522488199,0.05756395330035368,8.326670584881558e-05
MS,2021,0.08443817444893842,0.02350954788552225,0.00018430842199191306
MS,2022,0.05510992476382448,0.03926247835931723,0.00018759986856781277
MT,1994,,,
MT,1995,,,
MT,1996,-0.3001982052215837,0.0,1.2350360798637452e-05
MT,1997,-0.051708315873401745,0.0,2.6178869679525138e-06
MT,1998,0.29637432156120447,0.0,2.477356420395867e-06
MT,1999,0.14663021996672843,0.0,2.331667454090195e-06
MT,2000,-0.05006852405178108,0.0,2.2068194195805615e-06
MT,2001,0.0016995380997695264,0.0,2.0765905249275634e-06
MT,2002,-0.023223045497618777,0.0,1.95103830356439e-06
MT,2003,0.06637765043768784,0.0,1.8900145710673346e-06
MT,2004,0.18861758459953482,0.0,1.829975469407581e-06
MT,2005,0.07487983379626773,0.0,1.7457415580629926e-06
MT,2006,0.003648217085812533,0.022556768620658113,2.4555553184125742e-06
MT,2007,0.019637008626832042,0.026671989046730574,1.8406041414973637e-05
MT,2008,0.05243303033765212,0.009051294435962804,5.139124422038505e-05
MT,2009,-0.12447218521326153,0.015545813403641848,0.00024099446450577295
MT,2010,0.04897906200496305,0.010603187200406145,0.0004068367132143269
MT,2011,-0.006194000785203713,0.012308364811024661,0.00031470024281037907
MT,2012,-0.24803114951448801,0.019172427929332762,0.00026956503923092156
MT,2013,0.04149577435202989,0.030726165208889565,4.715672413977106e-05
MT,2014,0.15774588812875745,0.03037794250253199,-0.00016116398061519785
MT,2015,0.09926441437776301,0.005343363154178311,-0.00018808109191907233
MT,2016,-0.0035490628078100883,0.012481411389960556,-0.00013396138640608415
MT,2017,-0.10670975081187173,0.015411348487268122,-7.843730143160751e-06
MT,2018,-0.07890186655953446,0.008272694673920914,3.418078256755588e-05
MT,2019,0.009532278306464192,0.16028710793098758,8.86364137144398e-05
MT,2020,-0.3602258432968406,0.20709135697633224,8.326670584881558e-05
MT,2021,-0.19699195522492463,0.06521721986463702,0.00018430842199191306
MT,2022,0.4643790958464522,0.03898755340203006,0.00018759986856781277
NC,1994,,,
NC,1995,,,
NC,1996,0.1619758564363245,-2.241489000534519e-05,1.2350360798637452e-05
NC,1997,0.14814845718605607,-3.673692978006752e-05,2.6178869679525138e-06
NC,1998,0.03822233916725004,-3.3186363067179474e-05,2.477356420395867e-06
NC,1999,-0.011760179050478214,5.9180148801970365e-05,2.331667454090195e-06
NC,2000,0.0481083513119005,8.965807630585377e-05,2.2068194195805615e-06
NC,2001,0.033202646154350646,7.127017703657981e-05,2.0765905249275634e-06
NC,2002,0.024401631562377624,0.00010807261705616503,1.95103830356439e-06
NC,2003,0.06504780655950526,-2.9216700530564397e-05,1.8900145710673346e-06
NC,2004,0.04888995874896018,0.0001057458364924882,1.829975469407581e-06
NC,2005,0.09848529424813712,0.00022327998765864817,1.7457415580629926e-06
NC,2006,0.025405812349404755,0.0002872687127797674,2.4555553184125742e-06
NC,2007,0.02974355013204022,0.00035473328825093753,1.8406041414973637e-05
NC,2008,0.023640095878722178,0.000784787336120926,5.139124422038505e-05
NC,2009,-0.16923261608678875,0.001487254172867437,0.00024099446450577295
NC,2010,0.010896715389829836,0.001237642705104091,0.0004068367132143269
NC,2011,-0.0223789281183997,0.001827264694973901,0.00031470024281037907
NC,2012,-0.26497875915648805,0.0024612636746022118,0.00026956503923092156
NC,2013,-0.10852116236654741,0.0010901965749401615,4.715672413977106e-05
NC,2014,0.027221689687819683,0.00237938989478027,-0.00016116398061519785
NC,2015,-0.09398363833067869,0.006194354258684669,-0.00018808109191907233
NC,2016,-0.11680453206065344,0.013835013215980407,-0.00013396138640608415
NC,2017,-0.08552964620642811,0.021081408023896787,-7.843730143160751e-06
NC,2018,-0.10755581770097145,0.016841499889209466,3.418078256755588e-05
NC,2019,-0.0641253568770308,0.0054354796139557595,8.86364137144398e-05
NC,2020,-0.24770684840409807,0.0022258273674154003,8.326670584881558e-05
NC,2021,-0.16896041166498232,0.0075244973674301885,0.00018430842199191306
NC,2022,-0.004094547868673359,0.01086804059384463,0.00018759986856781277
ND,1994,,,
ND,1995,,,
ND,1996,-0.005515736876585464,0.0,1.2350360798637452e-05
ND,1997,-0.024658013774324417,0.0,2.6178869679525138e-06
ND,1998,0.025341933234749092,0.0,2.477356420395867e-06
ND,1999,0.07871416991856695,0.0,2.331667454090195e-06
ND,2000,0.025483930589481396,0.0,2.2068194195805615e-06
ND,2001,0.021615840800337516,0.0,2.0765905249275634e-06
ND,2002,0.03565580259449419,0.0,1.95103830356439e-06
ND,2003,0.03503833591881733,0.0015352100910946773,1.8900145710673346e-06
ND,2004,-0.021300521955136986,0.0055812622450630706,1.829975469407581e-06
ND,2005,0.06731545415837648,0.00366440493386015,1.7457415580629926e-06
ND,2006,0.03958177417892017,0.003999170219370065,2.4555553184125742e-06
ND,2007,-0.03716327431183686,0.010829786265428609,1.8406041414973637e-05
ND,2008,0.03884006737043233,0.03305571649036053,5.139124422038505e-05
ND,2009,0.039825067039730655,0.05398018632744138,0.00024099446450577295
ND,2010,-0.011433618980186466,0.051277281617052875,0.0004068367132143269
ND,2011,-0.05605054060843084,0.05266979270787201,0.00031470024281037907
